estado,pais,casos,mortes,taxa_de_infeccao,Data,casos_em_24h,casos_media_7d,casos_media_movel,tendencia_de_casos,mortes_em_24h,mortes_media_7d,mortes_media_movel,tendencia_de_mortes
Acre,Brazil,86644,1776,9824.306779978117,2021-07-16,49.0,35.0,0.4666666666666667,Abaixando,2.0,2.0,2.0,Aumentando
Acre,Brazil,86664,1776,9826.574520798018,2021-07-17,20.0,30.0,0.42857142857142855,Abaixando,0.0,2.0,1.0,Estabilizado
Acre,Brazil,86680,1777,9828.38871345394,2021-07-18,16.0,31.0,0.5,Abaixando,1.0,2.0,0.6666666666666666,Abaixando
Acre,Brazil,86729,1779,9833.944678462698,2021-07-19,49.0,36.0,0.5142857142857142,Abaixando,2.0,2.0,0.6666666666666666,Abaixando
Acre,Brazil,86743,1780,9835.53209703663,2021-07-20,14.0,36.0,0.5294117647058824,Abaixando,1.0,2.0,0.5,Abaixando
Acre,Brazil,86757,1791,9837.11951561056,2021-07-21,14.0,31.0,0.38271604938271603,Abaixando,11.0,3.0,0.75,Estabilizado
Acre,Brazil,86844,1793,9846.984188177134,2021-07-22,87.0,36.0,0.45,Abaixando,2.0,3.0,1.0,Estabilizado
Acre,Brazil,86855,1796,9848.231445628078,2021-07-23,11.0,31.0,0.3563218390804598,Abaixando,3.0,3.0,0.75,Estabilizado
Acre,Brazil,86936,1796,9857.41579594868,2021-07-24,81.0,39.0,0.4642857142857143,Abaixando,0.0,3.0,1.0,Estabilizado
Acre,Brazil,86952,1796,9859.229988604602,2021-07-25,16.0,39.0,0.47560975609756095,Abaixando,0.0,3.0,1.5,Aumentando
Acre,Brazil,86987,1797,9863.19853503943,2021-07-26,35.0,37.0,0.5138888888888888,Abaixando,1.0,3.0,1.5,Aumentando
Acre,Brazil,86999,1797,9864.559179531372,2021-07-27,12.0,37.0,0.5211267605633803,Abaixando,0.0,3.0,1.5,Aumentando
Acre,Brazil,87053,1798,9870.682079745106,2021-07-28,54.0,43.0,0.7049180327868853,Abaixando,1.0,1.0,0.5,Abaixando
Acre,Brazil,87073,1798,9872.949820565009,2021-07-29,20.0,33.0,0.7674418604651163,Estabilizado,0.0,1.0,0.5,Abaixando
Acre,Brazil,87128,1798,9879.186107819738,2021-07-30,55.0,39.0,1.1142857142857143,Estabilizado,0.0,1.0,0.5,Abaixando
Acre,Brazil,87141,1799,9880.660139352673,2021-07-31,13.0,30.0,1.0,Estabilizado,1.0,1.0,0.5,Abaixando
Acre,Brazil,87147,1800,9881.340461598644,2021-08-01,6.0,28.0,0.9032258064516129,Estabilizado,1.0,1.0,0.5,Abaixando
Acre,Brazil,87186,1802,9885.762556197453,2021-08-02,39.0,29.0,0.8055555555555556,Estabilizado,2.0,1.0,0.5,Abaixando
Acre,Brazil,87188,1802,9885.989330279444,2021-08-03,2.0,27.0,0.75,Estabilizado,0.0,1.0,0.5,Abaixando
Acre,Brazil,87232,1802,9890.978360083223,2021-08-04,44.0,26.0,0.8387096774193549,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87291,1802,9897.668195501936,2021-08-05,59.0,32.0,0.8888888888888888,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87379,1804,9907.646255109505,2021-08-06,88.0,36.0,1.1612903225806452,Aumentando,2.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87389,1804,9908.780125519454,2021-08-07,10.0,36.0,0.9230769230769231,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87389,1804,9908.780125519454,2021-08-08,0.0,35.0,0.8974358974358975,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87422,1804,9912.521897872291,2021-08-09,33.0,34.0,0.918918918918919,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87423,1804,9912.635284913287,2021-08-10,1.0,34.0,0.918918918918919,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87468,1805,9917.737701758066,2021-08-11,45.0,34.0,0.7906976744186046,Estabilizado,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87476,1807,9918.644798086028,2021-08-12,8.0,27.0,0.8181818181818182,Estabilizado,2.0,1.0,1.0,Estabilizado
Acre,Brazil,87485,1807,9919.665281454983,2021-08-13,9.0,16.0,0.41025641025641024,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87487,1807,9919.892055536971,2021-08-14,2.0,14.0,0.4666666666666667,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87489,1807,9920.118829618965,2021-08-15,2.0,15.0,0.5357142857142857,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87492,1808,9920.458990741949,2021-08-16,3.0,10.0,0.3448275862068966,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87602,1808,9932.931565251409,2021-08-17,110.0,26.0,0.9629629629629629,Estabilizado,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87607,1808,9933.498500456382,2021-08-18,5.0,20.0,0.7692307692307693,Estabilizado,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87638,1808,9937.01349872723,2021-08-19,31.0,24.0,0.75,Estabilizado,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87671,1809,9940.755271080068,2021-08-20,33.0,27.0,0.75,Estabilizado,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87678,1809,9941.548980367032,2021-08-21,7.0,28.0,0.7777777777777778,Estabilizado,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87680,1809,9941.775754449023,2021-08-22,2.0,28.0,0.8,Estabilizado,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87682,1811,9942.002528531017,2021-08-23,2.0,28.0,0.8235294117647058,Estabilizado,2.0,1.0,1.0,Estabilizado
Acre,Brazil,87724,1811,9946.764784252808,2021-08-24,42.0,18.0,0.5294117647058824,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87729,1813,9947.331719457785,2021-08-25,5.0,18.0,0.5294117647058824,Abaixando,2.0,1.0,1.0,Estabilizado
Acre,Brazil,87761,1813,9950.960104769623,2021-08-26,32.0,18.0,0.6666666666666666,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87798,1813,9955.155425286444,2021-08-27,37.0,19.0,1.1875,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87802,1813,9955.608973450424,2021-08-28,4.0,18.0,1.2857142857142858,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87803,1814,9955.72236049142,2021-08-29,1.0,18.0,1.2,Aumentando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87804,1814,9955.835747532414,2021-08-30,1.0,18.0,1.8,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87823,1814,9957.99010131132,2021-08-31,19.0,15.0,0.5769230769230769,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87831,1814,9958.897197639282,2021-09-01,8.0,15.0,0.75,Estabilizado,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87835,1814,9959.350745803262,2021-09-02,4.0,11.0,0.4583333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87855,1814,9961.618486623163,2021-09-03,20.0,9.0,0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87875,1814,9963.886227443065,2021-09-04,20.0,11.0,0.39285714285714285,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87875,1814,9963.886227443065,2021-09-05,0.0,11.0,0.39285714285714285,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,87877,1814,9964.113001525056,2021-09-06,2.0,11.0,0.39285714285714285,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,87899,1815,9966.607516426948,2021-09-07,22.0,11.0,0.6111111111111112,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87900,1815,9966.720903467942,2021-09-08,1.0,10.0,0.5555555555555556,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87903,1815,9967.061064590927,2021-09-09,3.0,10.0,0.5555555555555556,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87907,1816,9967.514612754909,2021-09-10,4.0,8.0,0.42105263157894735,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87907,1816,9967.514612754909,2021-09-11,0.0,5.0,0.2777777777777778,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87911,1816,9967.968160918888,2021-09-12,4.0,6.0,0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87914,1816,9968.308322041874,2021-09-13,3.0,6.0,0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87914,1816,9968.308322041874,2021-09-14,0.0,3.0,0.2,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87916,1816,9968.535096123864,2021-09-15,2.0,3.0,0.2,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87924,1816,9969.442192451825,2021-09-16,8.0,3.0,0.2727272727272727,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87925,1817,9969.55557949282,2021-09-17,1.0,3.0,0.3333333333333333,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87930,1817,9970.122514697796,2021-09-18,5.0,4.0,0.36363636363636365,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87932,1817,9970.349288779786,2021-09-19,2.0,3.0,0.2727272727272727,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,87932,1817,9970.349288779786,2021-09-20,0.0,3.0,0.2727272727272727,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,87932,1835,9970.349288779786,2021-09-21,0.0,3.0,0.2727272727272727,Abaixando,18.0,3.0,3.0,Aumentando
Acre,Brazil,87932,1835,9970.349288779786,2021-09-22,0.0,3.0,0.3,Abaixando,0.0,3.0,3.0,Aumentando
Acre,Brazil,87934,1836,9970.576062861775,2021-09-23,2.0,2.0,0.2,Abaixando,1.0,3.0,3.0,Aumentando
Acre,Brazil,87937,1836,9970.91622398476,2021-09-24,3.0,2.0,0.25,Abaixando,0.0,3.0,3.0,Aumentando
Acre,Brazil,87938,1836,9971.029611025757,2021-09-25,1.0,2.0,0.4,Abaixando,0.0,3.0,3.0,Aumentando
Acre,Brazil,87938,1836,9971.029611025757,2021-09-26,0.0,1.0,0.16666666666666666,Abaixando,0.0,3.0,3.0,Aumentando
Acre,Brazil,87939,1836,9971.14299806675,2021-09-27,1.0,1.0,0.16666666666666666,Abaixando,0.0,3.0,3.0,Aumentando
Acre,Brazil,87940,1837,9971.256385107748,2021-09-28,1.0,2.0,0.6666666666666666,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87923,1837,9969.328805410829,2021-09-29,-17.0,-1.0,-0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87924,1838,9969.442192451825,2021-09-30,1.0,-1.0,-0.3333333333333333,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87925,1838,9969.55557949282,2021-10-01,1.0,-1.0,-0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87926,1838,9969.668966533814,2021-10-02,1.0,-1.0,-0.25,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87926,1838,9969.668966533814,2021-10-03,0.0,-1.0,-0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87930,1838,9970.122514697796,2021-10-04,4.0,-1.0,-0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87931,1839,9970.23590173879,2021-10-05,1.0,-1.0,-0.3333333333333333,Abaixando,1.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87931,1839,9970.23590173879,2021-10-06,0.0,2.0,0.6666666666666666,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87938,1839,9971.029611025757,2021-10-07,7.0,2.0,1.0,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87940,1839,9971.256385107748,2021-10-08,2.0,3.0,1.5,Aumentando,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87944,1840,9971.709933271726,2021-10-09,4.0,3.0,1.5,Aumentando,1.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87944,1840,9971.709933271726,2021-10-10,0.0,3.0,3.0,Aumentando,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87944,1840,9971.709933271726,2021-10-11,0.0,2.0,2.0,Aumentando,0.0,1.0,0.3333333333333333,Abaixando
Acre,Brazil,87944,1841,9971.709933271726,2021-10-12,0.0,2.0,1.0,Estabilizado,1.0,1.0,1.0,Estabilizado
Acre,Brazil,87968,1841,9974.43122225561,2021-10-13,24.0,6.0,-6.0,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,87994,1841,9977.37928532148,2021-10-14,26.0,8.0,-8.0,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88001,1842,9978.172994608449,2021-10-15,7.0,9.0,-9.0,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88005,1842,9978.626542772428,2021-10-16,4.0,9.0,-9.0,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88007,1842,9978.853316854416,2021-10-17,2.0,9.0,-9.0,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88010,1842,9979.193477977402,2021-10-18,3.0,10.0,-10.0,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88011,1842,9979.306865018398,2021-10-19,1.0,10.0,-10.0,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88019,1842,9980.213961346357,2021-10-20,8.0,8.0,4.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88022,1842,9980.554122469342,2021-10-21,3.0,4.0,2.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88023,1843,9980.667509510338,2021-10-22,1.0,4.0,1.3333333333333333,Aumentando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88024,1844,9980.780896551332,2021-10-23,1.0,3.0,1.0,Estabilizado,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88033,1844,9981.801379920287,2021-10-24,9.0,4.0,1.3333333333333333,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88038,1844,9982.368315125264,2021-10-25,5.0,4.0,2.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88040,1845,9982.595089207254,2021-10-26,2.0,5.0,2.5,Aumentando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88047,1845,9983.38879849422,2021-10-27,7.0,4.0,0.6666666666666666,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88049,1845,9983.615572576213,2021-10-28,2.0,4.0,0.5,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88050,1845,9983.728959617203,2021-10-29,1.0,4.0,0.4444444444444444,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88050,1845,9983.728959617203,2021-10-30,0.0,4.0,0.4444444444444444,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88050,1845,9983.728959617203,2021-10-31,0.0,3.0,0.3333333333333333,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88050,1845,9983.728959617203,2021-11-01,0.0,2.0,0.2,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88050,1845,9983.728959617203,2021-11-02,0.0,2.0,0.2,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88053,1845,9984.06912074019,2021-11-03,3.0,1.0,0.125,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88053,1845,9984.06912074019,2021-11-04,0.0,1.0,0.25,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88060,1845,9984.862830027156,2021-11-05,7.0,2.0,0.5,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88066,1845,9985.543152273129,2021-11-06,6.0,3.0,1.0,Estabilizado,0.0,0.0,0.0,Abaixando
Acre,Brazil,88068,1845,9985.769926355117,2021-11-07,2.0,3.0,0.75,Estabilizado,0.0,0.0,0.0,Abaixando
Acre,Brazil,88068,1845,9985.769926355117,2021-11-08,0.0,3.0,0.75,Estabilizado,0.0,0.0,0.0,Abaixando
Acre,Brazil,88073,1845,9986.336861560092,2021-11-09,5.0,4.0,0.8,Estabilizado,0.0,0.0,0.0,Abaixando
Acre,Brazil,88078,1845,9986.903796765067,2021-11-10,5.0,4.0,1.0,Estabilizado,0.0,0.0,0.0,Abaixando
Acre,Brazil,88089,1845,9988.151054216014,2021-11-11,11.0,6.0,1.5,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88094,1845,9988.71798942099,2021-11-12,5.0,5.0,1.25,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88104,1845,9989.85185983094,2021-11-13,10.0,6.0,1.5,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88109,1845,9990.418795035916,2021-11-14,5.0,6.0,2.0,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88110,1845,9990.53218207691,2021-11-15,1.0,6.0,3.0,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88113,1845,9990.872343199895,2021-11-16,3.0,6.0,3.0,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88114,1845,9990.985730240893,2021-11-17,1.0,6.0,6.0,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88120,1845,9991.666052486862,2021-11-18,6.0,5.0,5.0,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88127,1845,9992.459761773827,2021-11-19,7.0,5.0,2.5,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88134,1845,9993.253471060792,2021-11-20,7.0,5.0,1.6666666666666667,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88137,1845,9993.593632183778,2021-11-21,3.0,4.0,1.3333333333333333,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88139,1845,9993.820406265768,2021-11-22,2.0,5.0,1.6666666666666667,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88139,1845,9993.820406265768,2021-11-23,0.0,4.0,1.0,Estabilizado,0.0,0.0,,N/A
Acre,Brazil,88183,1845,9998.809436069552,2021-11-24,44.0,10.0,2.5,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88192,1846,9999.829919438507,2021-11-25,9.0,11.0,1.8333333333333333,Aumentando,1.0,1.0,inf,Aumentando
Acre,Brazil,88200,1846,10000.737015766468,2021-11-26,8.0,11.0,2.2,Aumentando,0.0,1.0,inf,Aumentando
Acre,Brazil,88203,1846,10001.077176889454,2021-11-27,3.0,10.0,1.6666666666666667,Aumentando,0.0,1.0,inf,Aumentando
Acre,Brazil,88209,1846,10001.757499135423,2021-11-28,6.0,11.0,1.8333333333333333,Aumentando,0.0,1.0,inf,Aumentando
Acre,Brazil,88213,1846,10002.211047299405,2021-11-29,4.0,11.0,1.8333333333333333,Aumentando,0.0,1.0,inf,Aumentando
Acre,Brazil,88213,1848,10002.211047299405,2021-11-30,0.0,11.0,1.8333333333333333,Aumentando,2.0,1.0,inf,Aumentando
Acre,Brazil,88220,1849,10003.00475658637,2021-12-01,7.0,6.0,1.0,Estabilizado,1.0,1.0,inf,Aumentando
Acre,Brazil,88223,1849,10003.344917709355,2021-12-02,3.0,5.0,1.0,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88225,1849,10003.571691791343,2021-12-03,2.0,4.0,0.8,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88228,1849,10003.91185291433,2021-12-04,3.0,4.0,0.8,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88228,1849,10003.91185291433,2021-12-05,0.0,3.0,0.75,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88239,1849,10005.159110365275,2021-12-06,11.0,4.0,0.8,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88241,1849,10005.385884447269,2021-12-07,2.0,4.0,1.0,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88254,1849,10006.859915980203,2021-12-08,13.0,5.0,0.5,Abaixando,0.0,0.0,,N/A
Acre,Brazil,88264,1849,10007.993786390154,2021-12-09,10.0,6.0,0.5454545454545454,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88264,1849,10007.993786390154,2021-12-10,0.0,6.0,0.5454545454545454,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88272,1849,10007.993786390154,2021-12-11,8.0,7.0,0.7,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88280,1849,10007.993786390154,2021-12-12,8.0,8.0,0.7272727272727273,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88284,1849,10007.993786390154,2021-12-13,4.0,7.0,0.6363636363636364,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88287,1849,10010.60168833304,2021-12-14,3.0,7.0,0.6363636363636364,Abaixando,0.0,0.0,0.0,Abaixando
Acre,Brazil,88300,1850,10012.075719865976,2021-12-15,13.0,7.0,1.1666666666666667,Aumentando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88308,1850,10012.075719865976,2021-12-16,8.0,7.0,1.4,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88314,1850,10012.982816193937,2021-12-17,6.0,8.0,2.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88329,1850,10012.982816193937,2021-12-18,15.0,9.0,2.25,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88335,1850,10016.044266300803,2021-12-19,6.0,8.0,2.6666666666666665,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88335,1850,10016.044266300803,2021-12-20,0.0,8.0,2.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88339,1850,10016.497814464785,2021-12-21,4.0,8.0,2.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88345,1850,10017.178136710756,2021-12-22,6.0,7.0,1.4,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88356,1850,10018.4253941617,2021-12-23,11.0,7.0,1.1666666666666667,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88370,1850,10020.012812735633,2021-12-24,14.0,8.0,1.3333333333333333,Aumentando,0.0,0.0,,N/A
Acre,Brazil,88373,1850,10020.352973858618,2021-12-25,3.0,7.0,1.0,Estabilizado,0.0,0.0,,N/A
Acre,Brazil,88378,1850,10020.919909063594,2021-12-26,5.0,7.0,0.875,Estabilizado,0.0,0.0,,N/A
Acre,Brazil,88379,1850,10021.033296104588,2021-12-27,1.0,7.0,1.0,Estabilizado,0.0,0.0,,N/A
Acre,Brazil,88379,1850,10021.033296104588,2021-12-28,0.0,6.0,0.8571428571428571,Estabilizado,0.0,0.0,,N/A
Acre,Brazil,88379,1851,10021.033296104588,2021-12-29,0.0,5.0,0.7142857142857143,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88384,1851,10021.600231309563,2021-12-30,5.0,4.0,0.5714285714285714,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88384,1851,10021.600231309563,2021-12-31,0.0,2.0,0.25,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88386,1851,10021.827005391551,2022-01-01,2.0,2.0,0.2222222222222222,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88386,1851,10021.827005391551,2022-01-02,0.0,2.0,0.25,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88395,1851,10022.84748876051,2022-01-03,9.0,3.0,0.375,Abaixando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,88395,1852,10022.84748876051,2022-01-04,0.0,3.0,0.375,Abaixando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,88395,1852,10022.84748876051,2022-01-05,0.0,3.0,0.42857142857142855,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,88403,1852,10022.84748876051,2022-01-06,8.0,3.0,0.42857142857142855,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,88403,1852,10022.84748876051,2022-01-07,0.0,3.0,0.375,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,88403,1852,10022.84748876051,2022-01-08,0.0,3.0,0.42857142857142855,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,88403,1852,10023.75458508847,2022-01-09,0.0,3.0,0.42857142857142855,Abaixando,0.0,1.0,inf,Aumentando
Acre,Brazil,88440,1852,10027.949905605288,2022-01-10,37.0,7.0,1.0,Estabilizado,0.0,1.0,inf,Aumentando
Acre,Brazil,88628,1854,10049.266669312365,2022-01-11,188.0,34.0,5.666666666666667,Aumentando,2.0,1.0,inf,Aumentando
Acre,Brazil,88813,1854,10070.243271896456,2022-01-12,185.0,60.0,12.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,89244,1854,10119.113086565336,2022-01-13,431.0,121.0,30.25,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,89529,1854,10151.428393248936,2022-01-14,285.0,161.0,80.5,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,89635,1854,10163.447419594417,2022-01-15,106.0,176.0,88.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,89801,1854,10182.269668399598,2022-01-16,166.0,200.0,100.0,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,90250,1854,10233.180449806392,2022-01-17,449.0,259.0,86.33333333333333,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,90299,1854,10238.73641481515,2022-01-18,49.0,239.0,79.66666666666667,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,91471,1854,10371.62602686139,2022-01-19,1172.0,380.0,126.66666666666667,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,91781,1854,10406.776009569869,2022-01-20,310.0,363.0,121.0,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,92004,1854,10432.061319711773,2022-01-21,223.0,354.0,118.0,Aumentando,0.0,0.0,0.0,Abaixando
Acre,Brazil,93533,1855,10605.430105393254,2022-01-22,1529.0,557.0,185.66666666666666,Aumentando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,93724,1857,10627.087030223316,2022-01-23,191.0,561.0,187.0,Aumentando,2.0,1.0,1.0,Estabilizado
Acre,Brazil,95091,1857,10782.087115263595,2022-01-24,1367.0,692.0,98.85714285714286,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,95594,1857,10839.120796884125,2022-01-25,503.0,757.0,22.264705882352942,Aumentando,0.0,1.0,1.0,Estabilizado
Acre,Brazil,96532,1860,10945.477841337512,2022-01-26,938.0,723.0,12.05,Aumentando,3.0,1.0,1.0,Estabilizado
Acre,Brazil,96834,1861,10979.72072771803,2022-01-27,302.0,722.0,5.966942148760331,Aumentando,1.0,1.0,1.0,Estabilizado
Acre,Brazil,97430,1862,11047.2994041511,2022-01-28,596.0,776.0,4.819875776397516,Aumentando,1.0,2.0,2.0,Aumentando
Acre,Brazil,97829,1866,11092.54083350814,2022-01-29,399.0,614.0,3.4886363636363638,Aumentando,4.0,2.0,2.0,Aumentando
Acre,Brazil,98149,1868,11128.824686626564,2022-01-30,320.0,633.0,3.165,Aumentando,2.0,2.0,2.0,Aumentando
Acre,Brazil,101260,1871,11481.571771162276,2022-01-31,3111.0,882.0,3.4054054054054053,Aumentando,3.0,2.0,2.0,Aumentando
